ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
833454.BJ,20240607,7.34,7.5,7.31,7.38,7.28,0.1,1.3736,5574.32,4110.873
833454.BJ,20240606,7.57,7.76,7.27,7.28,7.61,-0.33,-4.3364,15691.68,11609.514
833454.BJ,20240605,7.88,8.12,7.58,7.61,7.91,-0.3,-3.7927,17324.37,13430.918
833454.BJ,20240604,7.76,8.08,7.75,7.91,7.82,0.09,1.1509,13397.57,10637.926
833454.BJ,20240603,8.2,8.2,7.81,7.82,8.18,-0.36,-4.401,14979.09,11897.523
833454.BJ,20240531,8.2,8.33,8.11,8.18,8.2,-0.02,-0.2439,17546.52,14391.284
833454.BJ,20240530,8.3,8.44,8.03,8.2,8.28,-0.08,-0.9662,19488.28,15878.37
833454.BJ,20240529,8.2,8.68,8.11,8.38,8.13,0.25,3.075,30076.39,25265.132
833454.BJ,20240528,8.02,8.26,7.94,8.13,8.03,0.1,1.2453,12025.45,9776.251
833454.BJ,20240527,8.01,8.08,7.91,8.03,7.98,0.05,0.6266,10428.99,8330.323
833454.BJ,20240524,8.25,8.32,7.97,7.98,8.33,-0.35,-4.2017,22293.04,18095.192
833454.BJ,20240523,7.8,8.69,7.74,8.33,7.87,0.46,5.845,49586.84,41081.127
833454.BJ,20240522,7.91,7.91,7.73,7.87,7.73,0.14,1.8111,12488.64,9762.261
833454.BJ,20240521,7.83,7.83,7.69,7.73,7.83,-0.1,-1.2771,9914.07,7674.8
833454.BJ,20240520,7.76,7.85,7.72,7.83,7.75,0.08,1.0323,7874.39,6127.432
833454.BJ,20240517,7.77,7.87,7.7,7.75,7.75,0.0,0.0,7802.9,6062.222
833454.BJ,20240516,7.78,7.91,7.73,7.75,7.82,-0.07,-0.8951,9074.72,7066.173
833454.BJ,20240515,8.0,8.25,7.82,7.82,8.04,-0.22,-2.7363,13639.38,10841.083
833454.BJ,20240514,8.03,8.1,7.93,8.04,8.04,0.0,0.0,8777.52,7059.566
833454.BJ,20240513,8.3,8.32,7.8,8.04,8.29,-0.25,-3.0157,14769.62,11846.234
833454.BJ,20240510,8.61,8.69,8.26,8.29,8.61,-0.32,-3.7166,20456.02,17175.845
