ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
837174.BJ,20240607,8.48,8.65,8.32,8.32,8.37,-0.05,-0.5974,1926.25,1628.564
837174.BJ,20240606,8.99,8.99,8.31,8.37,9.02,-0.65,-7.2062,6058.49,5231.376
837174.BJ,20240605,9.45,9.45,9.02,9.02,9.52,-0.5,-5.2521,5206.86,4769.763
837174.BJ,20240604,9.56,9.56,9.22,9.52,9.48,0.04,0.4219,5197.49,4874.821
837174.BJ,20240603,9.71,9.71,9.3,9.48,9.61,-0.13,-1.3528,3570.5,3396.261
837174.BJ,20240531,9.66,9.83,9.57,9.61,9.78,-0.17,-1.7382,4612.51,4465.081
837174.BJ,20240530,9.77,9.78,9.5,9.78,9.88,-0.1,-1.0121,8266.37,7967.036
837174.BJ,20240529,9.7,9.88,9.5,9.88,9.65,0.23,2.3834,5534.72,5356.342
837174.BJ,20240528,9.58,9.78,9.44,9.65,9.8,-0.15,-1.5306,7864.51,7588.384
837174.BJ,20240527,9.39,9.8,9.02,9.8,9.28,0.52,5.6034,5755.16,5348.049
837174.BJ,20240524,9.79,9.79,9.28,9.28,9.58,-0.3,-3.1315,9718.15,9198.09
837174.BJ,20240523,9.74,10.2,9.61,10.07,9.74,0.33,3.3881,17261.08,17350.42
837174.BJ,20240522,9.67,9.9,9.58,9.74,9.7,0.04,0.4124,9903.57,9649.884
837174.BJ,20240521,9.88,9.9,9.68,9.7,9.99,-0.29,-2.9029,3951.92,3853.481
837174.BJ,20240520,9.93,10.03,9.6,9.99,9.93,0.06,0.6042,6676.21,6554.18
837174.BJ,20240517,9.75,9.96,9.75,9.93,9.9,0.03,0.303,4550.9,4491.679
837174.BJ,20240516,10.11,10.11,9.82,9.9,10.11,-0.21,-2.0772,5804.52,5782.726
837174.BJ,20240515,10.23,10.23,9.8,10.11,10.12,-0.01,-0.0988,8253.58,8257.524
837174.BJ,20240514,10.12,10.2,9.92,10.12,10.04,0.08,0.7968,7952.28,7981.18
837174.BJ,20240513,10.25,10.25,9.9,10.04,10.01,0.03,0.2997,8496.53,8550.13
837174.BJ,20240510,10.0,10.25,9.77,10.01,10.15,-0.14,-1.3793,9002.1,8917.424
837174.BJ,20240509,10.08,10.46,9.68,10.15,9.76,0.39,3.9959,18093.34,18080.116
837174.BJ,20240508,9.58,9.98,9.58,9.76,9.6,0.16,1.6667,10564.25,10333.272
837174.BJ,20240507,9.42,9.6,9.35,9.6,9.47,0.13,1.3728,4673.6,4430.175
